"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"9998","I think chipotle upcharging us for guac has made people think avocados are more of a delicacy than they are",FALSE,4,NA,2017-11-29 01:27:22,FALSE,NA,"935681558584815616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nikkashh",0,FALSE,FALSE,NA,NA
"9999","RT @annebowers_: 44. the reason i went to chipotle for the first time aka the reason why my life was changed forever https://t.co/mfHHCdrEu3",FALSE,0,NA,2017-11-29 01:26:39,FALSE,NA,"935681379869843456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BeckyGartside",11424,TRUE,FALSE,NA,NA
"10000","Who wants to bring me chipotle",FALSE,0,NA,2017-11-29 01:26:30,FALSE,NA,"935681342498574338",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","__Saaammm",0,FALSE,FALSE,NA,NA
"10001","RT @PepperScale: Everyone needs to get some of this Chipotle Brussels Sprout action this Christmas!!! https://t.co/Ub04UxBZXu
#chillilovers…",FALSE,0,NA,2017-11-29 01:26:27,FALSE,NA,"935681326534946816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mgarcia_lves",7,TRUE,FALSE,NA,NA
"10002","RT @manuelsaustin: Manuel's Grilled All Natural Black Angus Beef Tenderloin with Colossal Gulf Brown Shrimp, Chipotle Lime Hollandaise &amp; Ro…",FALSE,0,NA,2017-11-29 01:26:25,FALSE,NA,"935681321380335617",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RonOliveiraPR",2,TRUE,FALSE,NA,NA
"10003","@cpoppa1 This is concerning. Please provide more details here: https://t.co/Ax7W1Dx3Y9 -Becky",FALSE,0,"cpoppa1",2017-11-29 01:26:25,FALSE,"935675143627706371","935681321040572417","4019903177","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","ChipotleTweets",0,FALSE,FALSE,NA,NA
"10004","@Thurmod <ed><U+00A0><U+00BD><ed><U+00B9><U+0084> Not the same. Chipotle is always a solid choice. But panda is gross!",FALSE,0,"Thurmod",2017-11-29 01:26:19,FALSE,"935681098507530240","935681293110702080","185031223","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msmith9533",0,FALSE,FALSE,NA,NA
"10005","the things i would do for chipotle rn",FALSE,4,NA,2017-11-29 01:26:08,FALSE,NA,"935681249187901440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elizabeth71j",0,FALSE,FALSE,NA,NA
"10006","Restaurant Team Member - Crew (984 - Santa Ana East) - Chipotle Mexican Grill - Santa Ana, CA https://t.co/psN7wpXXPC Job Santa Ana",FALSE,0,NA,2017-11-29 01:26:05,FALSE,NA,"935681235577331712",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","JobsSantaAna1",0,FALSE,FALSE,NA,NA
"10007","@ChipotleTweets The measure of a man is the amount of burritos he can eat in one visit to Chipotle.",FALSE,0,"ChipotleTweets",2017-11-29 01:25:50,FALSE,"935599174791385090","935681172482306049","141341662","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","drag0niaight",0,FALSE,FALSE,NA,NA
"10008","@msmith9533 Ez. Chipotle and Panda Express",FALSE,0,"msmith9533",2017-11-29 01:25:32,FALSE,"935664466364194818","935681098507530240","792326186","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thurmod",0,FALSE,FALSE,NA,NA
"10009","I would do some wild things for Chipotle right now.... but the way my bank account is set up...",FALSE,7,NA,2017-11-29 01:25:29,FALSE,NA,"935681084326629376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Carolinejonesss",0,FALSE,FALSE,NA,NA
"10010","RT @janienalbandian: SUPPORT SCPA BY GETTING CHIPOTLE AT FOUNTAIN SQUARE TOMORROW NIGHT 4:00-8:00! Show them this for a fraction of the pro…",FALSE,0,NA,2017-11-29 01:25:19,FALSE,NA,"935681042723364866",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","carriefmay",3,TRUE,FALSE,NA,NA
"10011","Guess I’ll eat chipotle <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",FALSE,0,NA,2017-11-29 01:25:05,FALSE,NA,"935680983726096384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","whitegirljay_",0,FALSE,FALSE,NA,NA
"10012","RT @TitanTempoChoir: Chipotle Fundraiser 12/19, 5pm - 9pm, print this flyer or show it on your phone. No online orders. https://t.co/JdmSfM…",FALSE,0,NA,2017-11-29 01:25:02,FALSE,NA,"935680972833554432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","curlyredlane",7,TRUE,FALSE,NA,NA
"10013","i was gonna cave and get delivery but it's all gonna take 45 mins+ so it's time to get my ass walkin to chipotle",FALSE,0,NA,2017-11-29 01:24:21,FALSE,NA,"935680798409281537",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","k0nnichiwaneko",0,FALSE,FALSE,NA,NA
"10014","RT @DickeyFTLOY: Yo fuck Chipotle’s poor excuse of queso dip. That shit is bad and they should feel bad. Qudoba is superior anyway. <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A9>",FALSE,0,NA,2017-11-29 01:24:12,FALSE,NA,"935680761017094150",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TR4SH_G0D",4,TRUE,FALSE,NA,NA
"10015","i just went grocery shopping last night, but i’m craving chipotle so here i am, walking to chipotle even though i a… https://t.co/sdGmtBzZC8",FALSE,12,NA,2017-11-29 01:23:57,TRUE,NA,"935680700342300672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alex_taylor77",0,FALSE,FALSE,NA,NA
"10016","@sjtoplin That's not good. Please tell us more so we can investigate: https://t.co/Ax7W1Dx3Y9 -Becky",FALSE,1,"sjtoplin",2017-11-29 01:23:50,FALSE,"935673741488656384","935680669832957952","29285356","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","ChipotleTweets",0,FALSE,FALSE,NA,NA
"10017","When u eat ur leftover chipotle https://t.co/eoJYYTKr3o",FALSE,3,NA,2017-11-29 01:23:41,FALSE,NA,"935680631530549248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nina_aved",2,FALSE,FALSE,NA,NA
"10018","I<U+FE0F> see Why I<U+FE0F> Haven’t Been To Chipotle In A While <ed><U+00A0><U+00BD><ed><U+00B8><U+00AB>",FALSE,0,NA,2017-11-29 01:23:34,FALSE,NA,"935680601578975233",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IAMALEXANDERSON",0,FALSE,FALSE,NA,NA
"10019","RT @lordnavee: Chipotle Chicken Wrap from Ovids https://t.co/xq46iqqsNH",FALSE,0,NA,2017-11-29 01:23:31,FALSE,NA,"935680592066293760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OneLove_12",135,TRUE,FALSE,NA,NA
"10020","How am I going to survive when I no longer live within walking distance from Chipotle and Panera???",FALSE,1,NA,2017-11-29 01:23:21,FALSE,NA,"935680550387544064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","penguinsweaterz",0,FALSE,FALSE,NA,NA
"10021","Every time I<U+FE0F> get chipotle I<U+FE0F> take a whole bottle of Tabasco sauce lmao",FALSE,0,NA,2017-11-29 01:23:12,FALSE,NA,"935680509727961089",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shaloreaa",0,FALSE,FALSE,NA,NA
"10022","RT @alexaplotkin: I feel like I’m cheating on Luz by going to chipotle without her",FALSE,0,NA,2017-11-29 01:23:07,FALSE,NA,"935680489742131200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SFLJustinDunbar",1,TRUE,FALSE,NA,NA
"10023","RT @alexaplotkin: She went and got chipotle without me anyways... friendship is dead",FALSE,0,NA,2017-11-29 01:23:05,FALSE,NA,"935680479780630528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SFLJustinDunbar",1,TRUE,FALSE,NA,NA
"10024","who the fuck GETS OUT OF LINE at chipotle",FALSE,3,NA,2017-11-29 01:22:38,FALSE,NA,"935680367939473415",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","haawls",0,FALSE,FALSE,NA,NA
"10025","RT @BigSnugALot: Overheard at my favorite burger place:

Customer: “Do y’all have chipotle mayo?”

Bartender: “We have chipotle aioli.”

C:…",FALSE,0,NA,2017-11-29 01:22:37,FALSE,NA,"935680365875822593",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cindynorth1",8,TRUE,FALSE,NA,NA
"10026","@Jessica17ny I’m not coming back to chipotle tho <U+2639><U+FE0F> Im transferring to the one near my house",FALSE,0,"Jessica17ny",2017-11-29 01:22:33,FALSE,"935679754140823552","935680346296897538","56924074","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Siempre_Thaly",0,FALSE,FALSE,NA,NA
"10027","RT @MissAmandaParis: When someone offers to take me to chipotle. <ed><U+00A0><U+00BC><ed><U+00BC><U+00AF><ed><U+00A0><U+00BD><ed><U+00B1><U+0085><ed><U+00A0><U+00BD><ed><U+00B2><U+00A6> 

@ogfoto_ 

#chipotletweets #amandaparis #lamodel https://t.co/OPJNc6…",FALSE,0,NA,2017-11-29 01:22:30,FALSE,NA,"935680333202280454",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UweFabian",27,TRUE,FALSE,NA,NA
"10028","She went and got chipotle without me anyways... friendship is dead",FALSE,6,"alexaplotkin",2017-11-29 01:22:28,FALSE,"935657218632011777","935680326650814464","309318036","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alexaplotkin",1,FALSE,FALSE,NA,NA
"10029","@Shaloreaa Lol or it just chipotle not that good",FALSE,0,"Shaloreaa",2017-11-29 01:22:01,FALSE,"935679729704800256","935680213870088192","280714854","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DonSmitty_",0,FALSE,FALSE,NA,NA
"10030","RT @Inspired_Payam: Cafe Rio and Chipotle are equally ass https://t.co/gXK509Ljl1",FALSE,0,NA,2017-11-29 01:22:01,FALSE,NA,"935680211684691968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Miaferrara12",1,TRUE,FALSE,NA,NA
"10031","Do I really want to drive all the way to chipotle?",FALSE,0,NA,2017-11-29 01:21:59,FALSE,NA,"935680202725908480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alia_marisol",0,FALSE,FALSE,NA,NA
"10032","Getting chipotle as takeout to eat at my house makes me feel like I’m under house arrest",FALSE,0,NA,2017-11-29 01:21:38,FALSE,NA,"935680118311276544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brigittedrew",0,FALSE,FALSE,NA,NA
"10033","i just want some fucking chipotle",FALSE,0,NA,2017-11-29 01:21:21,FALSE,NA,"935680043384299520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LiliOtero1",0,FALSE,FALSE,NA,NA
"10034","RT @jules_moor: Chipotle is nasty I don’t care what y’all say",FALSE,0,NA,2017-11-29 01:21:19,FALSE,NA,"935680037566734337",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eron_lord",25,TRUE,FALSE,NA,NA
"10035","Currently eating chipotle and playing Mario kart with my bf and in luv merry Christmas forever",FALSE,1,NA,2017-11-29 01:21:06,FALSE,NA,"935679982390652928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PaigePleasanton",0,FALSE,FALSE,NA,NA
"10036","@samschultz23 Tell al Donte to get you chipotle",FALSE,1,"samschultz23",2017-11-29 01:21:02,FALSE,"935678169629298693","935679966498508800","1345258320","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","laura_kathleen8",0,FALSE,FALSE,NA,NA
"10037","RT @m44koenig: Tomorrow from 4-8pm at Chipotle in Canfield, the CHS baseball team will receive 50% of your bill as a fundraiser. Please sho…",FALSE,0,NA,2017-11-29 01:21:00,FALSE,NA,"935679955127631872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pamil0468",6,TRUE,FALSE,NA,NA
"10038","RT @karlsrallen: Me: I have 9 friends 

Friend: Chipotle is better than Chil..

Me: https://t.co/1bMcp4SPQB",FALSE,0,NA,2017-11-29 01:20:51,FALSE,NA,"935679918389768192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arantalex2",46,TRUE,FALSE,NA,NA
"10039","RT @annebowers_: 44. the reason i went to chipotle for the first time aka the reason why my life was changed forever https://t.co/mfHHCdrEu3",FALSE,0,NA,2017-11-29 01:20:49,FALSE,NA,"935679909590110209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nekarabear",11424,TRUE,FALSE,NA,NA
"10040","Hey guys this is very last minute but there will be no more chipotle fundraiser! We apologize for that, there was j… https://t.co/SthdjU5TrH",FALSE,2,NA,2017-11-29 01:20:45,TRUE,NA,"935679894125604864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","indo_mob",4,FALSE,FALSE,NA,NA
"10041","There is something fucked up with your tastebuds if you think pancheros has better food than chipotle I really don't care anymore",FALSE,9,NA,2017-11-29 01:20:30,FALSE,NA,"935679829730525184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZoiePena",0,FALSE,FALSE,NA,NA
"10042","RT @BigSnugALot: Overheard at my favorite burger place:

Customer: “Do y’all have chipotle mayo?”

Bartender: “We have chipotle aioli.”

C:…",FALSE,0,NA,2017-11-29 01:20:13,FALSE,NA,"935679761107603457",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","heydomajor",8,TRUE,FALSE,NA,NA
"10043","@jayybayy_lee @BrandonSammet just wanna remind you that you still owe me chipotle &amp; 10$ for calling Jaden in like 5 times<ed><U+00A0><U+00BE><ed><U+00B4><U+00B7><U+200D><U+2640><U+FE0F>",FALSE,1,"jayybayy_lee",2017-11-29 01:20:06,FALSE,NA,"935679730468245506","4876747779","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DeLancyMacie",0,FALSE,FALSE,NA,NA
"10044","RT @zaytheblack: Chipotle is fucking garbage",FALSE,0,NA,2017-11-29 01:19:46,FALSE,NA,"935679647974592512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fwtheoo",6,TRUE,FALSE,NA,NA
"10045","RT @canfieldbasebal: Tomorrow from 4-8pm at Chipotle in Canfield, the CHS baseball team will receive 50% of your bill as a fundraiser. Plea…",FALSE,0,NA,2017-11-29 01:19:29,FALSE,NA,"935679577065754625",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nickpier_11",3,TRUE,FALSE,NA,NA
"10046","I'm at Chipotle Mexican Grill in Jacksonville, FL https://t.co/LXCQ2m5Cnd",FALSE,0,NA,2017-11-29 01:19:18,FALSE,NA,"935679527199694848",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","P_Smoov",0,FALSE,FALSE,"-81.53305634","30.25449829"
"10047","Fr having chipotle withdrawals",FALSE,1,NA,2017-11-29 01:19:13,FALSE,NA,"935679507205443584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GRDx22",0,FALSE,FALSE,NA,NA
"10048","subway chipotle southwest have mayonnaise in it <ed><U+00A0><U+00BE><ed><U+00B4><U+00AC>",FALSE,0,NA,2017-11-29 01:18:57,FALSE,NA,"935679440624988161",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_OHJ",0,FALSE,FALSE,NA,NA
"10049","you + chipotle = happy ehs red cross club! come out and support tmrw <ed><U+00A0><U+00BD><ed><U+00B2><U+0089><U+2764><U+FE0F> https://t.co/ETI6r3Q9Lq",FALSE,4,NA,2017-11-29 01:18:53,FALSE,NA,"935679422618779648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paigemorishita",2,FALSE,FALSE,NA,NA
"10050","RT @Love_Latrina: I want some chipotle.",FALSE,0,NA,2017-11-29 01:18:51,FALSE,NA,"935679416151232514",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_GoodVibesONLYY",1,TRUE,FALSE,NA,NA
"10051","RT @shannonrwatts: Where you sit after you find out the President had the sofritas bowl from Chipotle for lunch. https://t.co/YoMzqJByKL",FALSE,0,NA,2017-11-29 01:18:25,FALSE,NA,"935679308076548096",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Barkforlove1",73,TRUE,FALSE,NA,NA
"10052","I want chipotle sushi or flame broiler <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",FALSE,6,NA,2017-11-29 01:18:20,FALSE,NA,"935679287620861952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tiianamarieee_",0,FALSE,FALSE,NA,NA
"10053","RT @athenaseniorss: <U+203C><U+FE0F><U+203C><U+FE0F> don’t forget, November 29th our class fundraiser at chipotle on ridge!!! Let the cashier know your with Athena and…",FALSE,0,NA,2017-11-29 01:18:17,FALSE,NA,"935679272731201536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rickharterroc",4,TRUE,FALSE,NA,NA
"10054","Imagine being like: “I want Mexican food” and someone saying back “Let’s go to Chipotle”",FALSE,29,NA,2017-11-29 01:18:14,FALSE,NA,"935679259636649984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Adriana_U1",7,FALSE,FALSE,NA,NA
"10055","chipotle hooked me up <ed><U+00A0><U+00BC><ed><U+00BC><U+00AF><ed><U+00A0><U+00BD><ed><U+00B8><U+009B>",FALSE,1,NA,2017-11-29 01:18:09,FALSE,NA,"935679238388281345",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","faithhh_j",0,FALSE,FALSE,NA,NA
"10056","RT @HomeOfGastro: We all love Chipotle Chicken Fajitas
So have a look here &gt;&gt; https://t.co/1tCezlT9U3
#foodporn #cooking #food #delicious h…",FALSE,0,NA,2017-11-29 01:17:58,FALSE,NA,"935679193563746305",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","GoHealthyRoot",1,TRUE,FALSE,NA,NA
"10057","First thing I do when I got home right to chipotle <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>",FALSE,0,NA,2017-11-29 01:17:52,FALSE,NA,"935679169635250177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CodyCramer01",0,FALSE,FALSE,NA,NA
"10058","RT @IamMikeRoots: Chipotle is fucking trash don’t @ me",FALSE,0,NA,2017-11-29 01:17:47,FALSE,NA,"935679145597472768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DevonnsTweets",2,TRUE,FALSE,NA,NA
"10059","SUPPORT THE CHS BASEBALL TEAM ON WEDNESDAY, NOVEMBER 29th from 4-8pm at Chipotle in CANFIELD!!  PLAN YOUR DINNER AT… https://t.co/zeZ07jlrkw",FALSE,0,NA,2017-11-29 01:17:15,TRUE,NA,"935679013082853376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pamil0468",0,FALSE,FALSE,NA,NA
"10060","@supatkelli Chipotle chicken avocado",FALSE,0,"supatkelli",2017-11-29 01:17:12,FALSE,"935664868966801408","935678999833038848","33669502","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","trippiehippiemf",0,FALSE,FALSE,NA,NA
"10061","My coworkers boyfriend brought him chipotle to work &amp; I need that kind of love in my life <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B6><U+00A4>",FALSE,0,NA,2017-11-29 01:17:04,FALSE,NA,"935678966135914496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","awatkins_",0,FALSE,FALSE,NA,NA
"10062","freebirds &gt; chipotle",FALSE,2,NA,2017-11-29 01:17:03,FALSE,NA,"935678963275522048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ehunt868",0,FALSE,FALSE,NA,NA
"10063","RT @nikkidovzak: I want chipotle",FALSE,0,NA,2017-11-29 01:17:00,FALSE,NA,"935678949660725248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","omg_cleidy",1,TRUE,FALSE,NA,NA
"10064","RT @delishknowledge: @eliotsnutbutter honey chipotle peanut butter might be the best thing that's ever happened to my PB&amp;banana sandwiches.…",FALSE,0,NA,2017-11-29 01:16:58,FALSE,NA,"935678940525596672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eliotsnutbutter",1,TRUE,FALSE,NA,NA
"10065","RT @ErikCarbajal1: Qdoba &gt;Chipotle",FALSE,0,NA,2017-11-29 01:16:57,FALSE,NA,"935678937643999232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","307noahchavez",12,TRUE,FALSE,NA,NA
"10066","Ate chipotle, now i want to die",FALSE,0,NA,2017-11-29 01:16:56,FALSE,NA,"935678934901018624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ecph_14",0,FALSE,FALSE,NA,NA
"10067","Tomorrow from 4-8pm at Chipotle in Canfield, the CHS baseball team will receive 50% of your bill as a fundraiser. P… https://t.co/6uWyJRaOL3",FALSE,4,NA,2017-11-29 01:16:56,TRUE,NA,"935678934318047232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","canfieldbasebal",3,FALSE,FALSE,NA,NA
"10068","@delishknowledge @PeanutFarmers I like your style and high praise. And two jars! We've also got some smoothie fans… https://t.co/Sx4zdiLQwR",FALSE,1,"delishknowledge",2017-11-29 01:16:52,TRUE,"935672427786506247","935678917939224576","24134172","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eliotsnutbutter",0,FALSE,FALSE,NA,NA
"10069","Chipotle tastes better when you eat it with their black fork don't @ me",FALSE,71,NA,2017-11-29 01:16:48,FALSE,NA,"935678898230190080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","L_Leshnack",13,FALSE,FALSE,NA,NA
"10070","Oh my God this girl on my plane is legit making her own burrito DURING TAKEOFF. L e g e n d. 

But now the whole pl… https://t.co/aBpNwksOVB",FALSE,7,NA,2017-11-29 01:16:46,TRUE,NA,"935678893222219776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","deekirsh",0,FALSE,FALSE,NA,NA
"10071","When you’re at Chipotle and you ask for too many ingredients so when the girl behind the counter folds your burrito… https://t.co/7JgEZyMumL",FALSE,1,NA,2017-11-29 01:16:46,TRUE,NA,"935678892693704709",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Explod1ngNinja",0,FALSE,FALSE,NA,NA
"10072","RT @shannonrwatts: Where you sit after you find out the President had the sofritas bowl from Chipotle for lunch. https://t.co/YoMzqJByKL",FALSE,0,NA,2017-11-29 01:16:45,FALSE,NA,"935678886221926401",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WillD2090",73,TRUE,FALSE,NA,NA
"10073","@SavannahMcoy No chipotle is gross",FALSE,2,"SavannahMcoy",2017-11-29 01:16:45,FALSE,"935656777500315648","935678886150656000","4647117286","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KaltenbachJosh",0,FALSE,FALSE,NA,NA
"10074","I want some chipotle.",FALSE,1,NA,2017-11-29 01:16:37,FALSE,NA,"935678854554890240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Love_Latrina",1,FALSE,FALSE,NA,NA
"10075","RT @cookwith5kids: Need a quick appetizer to serve at your next holiday party? My Queso Compuesto is sure to please! This meatless dish mad…",FALSE,0,NA,2017-11-29 01:16:31,FALSE,NA,"935678830827720704",NA,"<a href=""https://thedailylinq.com"" rel=""nofollow"">TheDailyLinq</a>","DonnaChaffins",98,TRUE,FALSE,NA,NA
"10076","@notBrethomas I HATE CHIPOTLE this is not even an argument PANCH alllll dayyyy",FALSE,6,"notBrethomas",2017-11-29 01:16:29,FALSE,"935660251071827969","935678821973585920","89861061","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","devvfair",0,FALSE,FALSE,NA,NA
"10077","I always sayyyy this everytime I see Chipotle sauce of the restaurant <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+0092> https://t.co/HeUnHN3mxq",FALSE,0,NA,2017-11-29 01:16:26,FALSE,NA,"935678808539193349",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KenglishOrigin",0,FALSE,FALSE,NA,NA
"10078","Yo fuck Chipotle’s poor excuse of queso dip. That shit is bad and they should feel bad. Qudoba is superior anyway. <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A9>",FALSE,88,NA,2017-11-29 01:16:15,FALSE,NA,"935678761919332353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DickeyFTLOY",4,FALSE,FALSE,NA,NA
"10079","I wanna go to chipotle tm<U+2639><U+FE0F>",FALSE,0,NA,2017-11-29 01:16:10,FALSE,NA,"935678739949719552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Destinyyfgueroa",0,FALSE,FALSE,NA,NA
"10080","drunk @ chipotle lookin Cute https://t.co/LO0I46K4Eh",FALSE,20,NA,2017-11-29 01:16:08,FALSE,NA,"935678734308466689",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","grlspit",0,FALSE,FALSE,NA,NA
